Día,Tiempo esperado total,Tiempo minimo esperado,Tiempo maximo esperado,Parqueos Libres,Carros sin antender,Almorzaron,Cantidad alumnos,Cantidad parqueos,Salidas por periodos libres,Parametros
0,4080,30,340,0,4,0,55,25,6,"{'yellow': 14, 'orange': 19, 'red': 11, 'skyblue': 11}"
0,5800,30,350,0,5,0,60,25,6,"{'yellow': 15, 'orange': 21, 'red': 12, 'skyblue': 12}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 6, 'orange': 8, 'red': 6, 'skyblue': 3}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 7, 'orange': 10, 'red': 7, 'skyblue': 4}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 8, 'orange': 11, 'red': 8, 'skyblue': 4}"
0,70,10,60,0,1,0,35,25,4,"{'yellow': 9, 'orange': 12, 'red': 9, 'skyblue': 5}"
0,690,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 14, 'red': 10, 'skyblue': 6}"
0,1030,10,140,0,1,0,43,25,4,"{'yellow': 11, 'orange': 15, 'red': 11, 'skyblue': 6}"
0,1660,20,140,0,3,0,48,25,5,"{'yellow': 12, 'orange': 17, 'red': 12, 'skyblue': 7}"
0,2210,30,150,0,1,0,51,25,4,"{'yellow': 13, 'orange': 18, 'red': 13, 'skyblue': 7}"
0,2880,30,270,0,4,0,55,25,6,"{'yellow': 14, 'orange': 19, 'red': 14, 'skyblue': 8}"
0,4400,30,340,0,5,0,60,25,6,"{'yellow': 15, 'orange': 21, 'red': 15, 'skyblue': 9}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 6, 'orange': 10, 'red': 2, 'skyblue': 6}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 7, 'orange': 11, 'red': 2, 'skyblue': 7}"
0,560,140,140,0,0,0,32,25,3,"{'yellow': 8, 'orange': 13, 'red': 3, 'skyblue': 8}"
0,1010,10,150,0,0,0,35,25,3,"{'yellow': 9, 'orange': 14, 'red': 3, 'skyblue': 9}"
0,1990,10,340,0,1,0,40,25,4,"{'yellow': 10, 'orange': 16, 'red': 4, 'skyblue': 10}"
0,2770,10,320,0,4,0,44,25,5,"{'yellow': 11, 'orange': 18, 'red': 4, 'skyblue': 11}"
0,3590,20,340,0,5,0,47,25,5,"{'yellow': 12, 'orange': 19, 'red': 4, 'skyblue': 12}"
0,4870,20,350,0,6,0,52,25,6,"{'yellow': 13, 'orange': 21, 'red': 5, 'skyblue': 13}"
0,6200,30,360,0,7,0,55,25,6,"{'yellow': 14, 'orange': 22, 'red': 5, 'skyblue': 14}"
0,8670,30,570,0,11,0,60,25,6,"{'yellow': 15, 'orange': 24, 'red': 6, 'skyblue': 15}"
0,0,0,0,4,0,0,24,25,1,"{'yellow': 6, 'orange': 10, 'red': 3, 'skyblue': 5}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 7, 'orange': 11, 'red': 4, 'skyblue': 5}"
0,280,140,140,0,0,0,31,25,2,"{'yellow': 8, 'orange': 13, 'red': 4, 'skyblue': 6}"
0,630,10,140,0,1,0,35,25,4,"{'yellow': 9, 'orange': 14, 'red': 5, 'skyblue': 7}"
0,1290,10,150,0,1,0,40,25,4,"{'yellow': 10, 'orange': 16, 'red': 6, 'skyblue': 8}"
0,2090,10,260,0,4,0,44,25,5,"{'yellow': 11, 'orange': 18, 'red': 6, 'skyblue': 9}"
0,2560,20,270,0,5,0,47,25,5,"{'yellow': 12, 'orange': 19, 'red': 7, 'skyblue': 9}"
0,3920,30,340,0,4,0,51,25,5,"{'yellow': 13, 'orange': 21, 'red': 7, 'skyblue': 10}"
0,5040,30,350,0,5,0,55,25,6,"{'yellow': 14, 'orange': 22, 'red': 8, 'skyblue': 11}"
0,6770,30,360,0,6,0,60,25,6,"{'yellow': 15, 'orange': 24, 'red': 9, 'skyblue': 12}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 6, 'orange': 10, 'red': 5, 'skyblue': 3}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 7, 'orange': 11, 'red': 5, 'skyblue': 4}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 8, 'orange': 13, 'red': 6, 'skyblue': 4}"
0,350,10,140,0,1,0,35,25,4,"{'yellow': 9, 'orange': 14, 'red': 7, 'skyblue': 5}"
0,990,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 16, 'red': 8, 'skyblue': 6}"
0,1410,10,140,0,3,0,44,25,5,"{'yellow': 11, 'orange': 18, 'red': 9, 'skyblue': 6}"
0,1940,20,180,0,4,0,47,25,5,"{'yellow': 12, 'orange': 19, 'red': 9, 'skyblue': 7}"
0,3240,20,340,0,3,0,51,25,4,"{'yellow': 13, 'orange': 21, 'red': 10, 'skyblue': 7}"
0,4030,30,340,0,5,0,55,25,6,"{'yellow': 14, 'orange': 22, 'red': 11, 'skyblue': 8}"
0,5390,30,360,0,5,0,60,25,6,"{'yellow': 15, 'orange': 24, 'red': 12, 'skyblue': 9}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 6, 'orange': 10, 'red': 6, 'skyblue': 2}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 7, 'orange': 11, 'red': 7, 'skyblue': 2}"
0,0,0,0,1,0,0,32,25,4,"{'yellow': 8, 'orange': 13, 'red': 8, 'skyblue': 3}"
0,60,10,50,0,0,0,35,25,4,"{'yellow': 9, 'orange': 14, 'red': 9, 'skyblue': 3}"
0,680,10,140,0,1,0,40,25,4,"{'yellow': 10, 'orange': 16, 'red': 10, 'skyblue': 4}"
0,1110,10,140,0,3,0,44,25,5,"{'yellow': 11, 'orange': 18, 'red': 11, 'skyblue': 4}"
0,1480,20,140,0,3,0,47,25,5,"{'yellow': 12, 'orange': 19, 'red': 12, 'skyblue': 4}"
0,2340,30,170,0,3,0,52,25,6,"{'yellow': 13, 'orange': 21, 'red': 13, 'skyblue': 5}"
0,2870,30,270,0,4,0,55,25,6,"{'yellow': 14, 'orange': 22, 'red': 14, 'skyblue': 5}"
0,4460,30,350,0,4,0,60,25,6,"{'yellow': 15, 'orange': 24, 'red': 15, 'skyblue': 6}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 7, 'orange': 2, 'red': 5, 'skyblue': 10}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 8, 'orange': 2, 'red': 5, 'skyblue': 11}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 9, 'orange': 3, 'red': 6, 'skyblue': 13}"
0,440,140,150,0,0,0,35,25,3,"{'yellow': 11, 'orange': 3, 'red': 7, 'skyblue': 14}"
0,1680,20,350,0,1,0,40,25,3,"{'yellow': 12, 'orange': 4, 'red': 8, 'skyblue': 16}"
0,3270,30,580,0,3,0,44,25,4,"{'yellow': 13, 'orange': 4, 'red': 9, 'skyblue': 18}"
0,4290,30,360,0,4,0,46,25,5,"{'yellow': 14, 'orange': 4, 'red': 9, 'skyblue': 19}"
0,6730,30,750,0,6,0,51,25,5,"{'yellow': 15, 'orange': 5, 'red': 10, 'skyblue': 21}"
0,10090,30,890,0,9,0,55,25,4,"{'yellow': 17, 'orange': 5, 'red': 11, 'skyblue': 22}"
0,13020,30,890,0,9,0,60,25,5,"{'yellow': 18, 'orange': 6, 'red': 12, 'skyblue': 24}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 7, 'orange': 2, 'red': 6, 'skyblue': 8}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 8, 'orange': 2, 'red': 7, 'skyblue': 10}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 9, 'orange': 3, 'red': 8, 'skyblue': 11}"
0,140,140,140,0,0,0,35,25,3,"{'yellow': 11, 'orange': 3, 'red': 9, 'skyblue': 12}"
0,990,20,340,0,0,0,40,25,3,"{'yellow': 12, 'orange': 4, 'red': 10, 'skyblue': 14}"
0,1730,30,340,0,2,0,43,25,4,"{'yellow': 13, 'orange': 4, 'red': 11, 'skyblue': 15}"
0,3870,30,360,0,5,0,47,25,5,"{'yellow': 14, 'orange': 4, 'red': 12, 'skyblue': 17}"
0,5480,30,360,0,6,0,51,25,5,"{'yellow': 15, 'orange': 5, 'red': 13, 'skyblue': 18}"
0,7420,30,360,0,7,0,55,25,4,"{'yellow': 17, 'orange': 5, 'red': 14, 'skyblue': 19}"
0,10860,30,890,0,8,0,60,25,5,"{'yellow': 18, 'orange': 6, 'red': 15, 'skyblue': 21}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 2, 'red': 7, 'skyblue': 7}"
0,0,0,0,7,0,0,26,25,1,"{'yellow': 8, 'orange': 2, 'red': 8, 'skyblue': 8}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 3, 'red': 9, 'skyblue': 9}"
0,0,0,0,0,0,0,36,25,3,"{'yellow': 11, 'orange': 3, 'red': 11, 'skyblue': 11}"
0,400,20,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 4, 'red': 12, 'skyblue': 12}"
0,980,20,200,0,2,0,43,25,5,"{'yellow': 13, 'orange': 4, 'red': 13, 'skyblue': 13}"
0,2360,20,350,0,6,0,46,25,5,"{'yellow': 14, 'orange': 4, 'red': 14, 'skyblue': 14}"
0,4020,30,360,0,6,0,50,25,5,"{'yellow': 15, 'orange': 5, 'red': 15, 'skyblue': 15}"
0,7030,30,360,0,6,0,56,25,4,"{'yellow': 17, 'orange': 5, 'red': 17, 'skyblue': 17}"
0,8420,30,360,0,7,0,60,25,5,"{'yellow': 18, 'orange': 6, 'red': 18, 'skyblue': 18}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 2, 'red': 8, 'skyblue': 6}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 2, 'red': 10, 'skyblue': 7}"
0,0,0,0,3,0,0,31,25,2,"{'yellow': 9, 'orange': 3, 'red': 11, 'skyblue': 8}"
0,0,0,0,1,0,0,35,25,3,"{'yellow': 11, 'orange': 3, 'red': 12, 'skyblue': 9}"
0,110,20,40,0,1,0,40,25,5,"{'yellow': 12, 'orange': 4, 'red': 14, 'skyblue': 10}"
0,500,20,140,0,2,0,43,25,5,"{'yellow': 13, 'orange': 4, 'red': 15, 'skyblue': 11}"
0,2060,20,340,0,4,0,47,25,5,"{'yellow': 14, 'orange': 4, 'red': 17, 'skyblue': 12}"
0,3670,20,350,0,6,0,51,25,5,"{'yellow': 15, 'orange': 5, 'red': 18, 'skyblue': 13}"
0,5580,30,360,0,5,0,55,25,4,"{'yellow': 17, 'orange': 5, 'red': 19, 'skyblue': 14}"
0,7310,30,360,0,7,0,60,25,5,"{'yellow': 18, 'orange': 6, 'red': 21, 'skyblue': 15}"
0,0,0,0,8,0,0,24,25,1,"{'yellow': 7, 'orange': 2, 'red': 10, 'skyblue': 5}"
0,0,0,0,7,0,0,26,25,1,"{'yellow': 8, 'orange': 2, 'red': 11, 'skyblue': 5}"
0,0,0,0,3,0,0,31,25,2,"{'yellow': 9, 'orange': 3, 'red': 13, 'skyblue': 6}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 11, 'orange': 3, 'red': 14, 'skyblue': 7}"
0,70,20,30,0,0,0,40,25,4,"{'yellow': 12, 'orange': 4, 'red': 16, 'skyblue': 8}"
0,580,20,150,0,4,0,44,25,5,"{'yellow': 13, 'orange': 4, 'red': 18, 'skyblue': 9}"
0,1140,20,230,0,5,0,46,25,5,"{'yellow': 14, 'orange': 4, 'red': 19, 'skyblue': 9}"
0,2650,20,350,0,5,0,51,25,5,"{'yellow': 15, 'orange': 5, 'red': 21, 'skyblue': 10}"
0,4310,30,350,0,6,0,55,25,5,"{'yellow': 17, 'orange': 5, 'red': 22, 'skyblue': 11}"
0,6230,30,360,0,7,0,60,25,5,"{'yellow': 18, 'orange': 6, 'red': 24, 'skyblue': 12}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 7, 'orange': 3, 'red': 3, 'skyblue': 10}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 8, 'orange': 4, 'red': 4, 'skyblue': 11}"
0,60,60,60,0,1,0,30,25,3,"{'yellow': 9, 'orange': 4, 'red': 4, 'skyblue': 13}"
0,720,140,150,0,0,0,35,25,3,"{'yellow': 11, 'orange': 5, 'red': 5, 'skyblue': 14}"
0,1870,20,360,0,2,0,40,25,4,"{'yellow': 12, 'orange': 6, 'red': 6, 'skyblue': 16}"
0,3040,20,360,0,2,0,43,25,4,"{'yellow': 13, 'orange': 6, 'red': 6, 'skyblue': 18}"
0,4240,30,580,0,5,0,47,25,5,"{'yellow': 14, 'orange': 7, 'red': 7, 'skyblue': 19}"
0,7090,30,890,0,6,0,50,25,5,"{'yellow': 15, 'orange': 7, 'red': 7, 'skyblue': 21}"
0,10070,30,890,0,6,0,55,25,4,"{'yellow': 17, 'orange': 8, 'red': 8, 'skyblue': 22}"
0,14350,40,890,0,11,0,60,25,5,"{'yellow': 18, 'orange': 9, 'red': 9, 'skyblue': 24}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 7, 'orange': 3, 'red': 6, 'skyblue': 7}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 8, 'orange': 4, 'red': 7, 'skyblue': 8}"
0,0,0,0,3,0,0,30,25,2,"{'yellow': 9, 'orange': 4, 'red': 8, 'skyblue': 9}"
0,280,140,140,0,0,0,36,25,3,"{'yellow': 11, 'orange': 5, 'red': 9, 'skyblue': 11}"
0,660,20,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 6, 'red': 10, 'skyblue': 12}"
0,1220,20,200,0,1,0,43,25,4,"{'yellow': 13, 'orange': 6, 'red': 11, 'skyblue': 13}"
0,2270,20,360,0,5,0,47,25,5,"{'yellow': 14, 'orange': 7, 'red': 12, 'skyblue': 14}"
0,3680,30,360,0,6,0,50,25,5,"{'yellow': 15, 'orange': 7, 'red': 13, 'skyblue': 15}"
0,6490,30,360,0,4,0,56,25,4,"{'yellow': 17, 'orange': 8, 'red': 14, 'skyblue': 17}"
0,9240,30,890,0,7,0,60,25,5,"{'yellow': 18, 'orange': 9, 'red': 15, 'skyblue': 18}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 3, 'red': 7, 'skyblue': 6}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 4, 'red': 8, 'skyblue': 7}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 4, 'red': 9, 'skyblue': 8}"
0,0,0,0,0,0,0,36,25,3,"{'yellow': 11, 'orange': 5, 'red': 11, 'skyblue': 9}"
0,370,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 6, 'red': 12, 'skyblue': 10}"
0,720,20,140,0,1,0,43,25,4,"{'yellow': 13, 'orange': 6, 'red': 13, 'skyblue': 11}"
0,1560,20,150,0,4,0,47,25,5,"{'yellow': 14, 'orange': 7, 'red': 14, 'skyblue': 12}"
0,2930,20,360,0,6,0,50,25,5,"{'yellow': 15, 'orange': 7, 'red': 15, 'skyblue': 13}"
0,5410,30,360,0,4,0,56,25,4,"{'yellow': 17, 'orange': 8, 'red': 17, 'skyblue': 14}"
0,6760,30,360,0,6,0,60,25,5,"{'yellow': 18, 'orange': 9, 'red': 18, 'skyblue': 15}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 3, 'red': 8, 'skyblue': 5}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 4, 'red': 10, 'skyblue': 5}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 4, 'red': 11, 'skyblue': 6}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 11, 'orange': 5, 'red': 12, 'skyblue': 7}"
0,90,10,40,0,1,0,40,25,4,"{'yellow': 12, 'orange': 6, 'red': 14, 'skyblue': 8}"
0,440,20,140,0,1,0,43,25,4,"{'yellow': 13, 'orange': 6, 'red': 15, 'skyblue': 9}"
0,990,20,140,0,4,0,47,25,5,"{'yellow': 14, 'orange': 7, 'red': 17, 'skyblue': 9}"
0,1940,20,230,0,5,0,50,25,5,"{'yellow': 15, 'orange': 7, 'red': 18, 'skyblue': 10}"
0,3780,30,360,0,5,0,55,25,5,"{'yellow': 17, 'orange': 8, 'red': 19, 'skyblue': 11}"
0,5680,30,360,0,6,0,60,25,5,"{'yellow': 18, 'orange': 9, 'red': 21, 'skyblue': 12}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 3, 'red': 10, 'skyblue': 3}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 4, 'red': 11, 'skyblue': 4}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 4, 'red': 13, 'skyblue': 4}"
0,0,0,0,1,0,0,35,25,5,"{'yellow': 11, 'orange': 5, 'red': 14, 'skyblue': 5}"
0,50,10,20,0,0,0,40,25,4,"{'yellow': 12, 'orange': 6, 'red': 16, 'skyblue': 6}"
0,120,20,30,0,0,0,43,25,4,"{'yellow': 13, 'orange': 6, 'red': 18, 'skyblue': 6}"
0,710,20,140,0,4,0,47,25,5,"{'yellow': 14, 'orange': 7, 'red': 19, 'skyblue': 7}"
0,1500,20,230,0,5,0,50,25,5,"{'yellow': 15, 'orange': 7, 'red': 21, 'skyblue': 7}"
0,2730,20,350,0,4,0,55,25,5,"{'yellow': 17, 'orange': 8, 'red': 22, 'skyblue': 8}"
0,4570,30,350,0,4,0,60,25,5,"{'yellow': 18, 'orange': 9, 'red': 24, 'skyblue': 9}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 7, 'orange': 5, 'red': 2, 'skyblue': 10}"
0,0,0,0,1,0,0,26,25,1,"{'yellow': 8, 'orange': 5, 'red': 2, 'skyblue': 11}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 9, 'orange': 6, 'red': 3, 'skyblue': 13}"
0,920,60,150,0,1,0,35,25,4,"{'yellow': 11, 'orange': 7, 'red': 3, 'skyblue': 14}"
0,2180,10,360,0,2,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 4, 'skyblue': 16}"
0,3580,10,460,0,6,0,44,25,5,"{'yellow': 13, 'orange': 9, 'red': 4, 'skyblue': 18}"
0,4510,10,460,0,6,0,46,25,5,"{'yellow': 14, 'orange': 9, 'red': 4, 'skyblue': 19}"
0,7170,20,730,0,6,0,51,25,5,"{'yellow': 15, 'orange': 10, 'red': 5, 'skyblue': 21}"
0,11750,40,890,0,10,0,55,25,4,"{'yellow': 17, 'orange': 11, 'red': 5, 'skyblue': 22}"
0,15020,40,890,0,11,0,60,25,5,"{'yellow': 18, 'orange': 12, 'red': 6, 'skyblue': 24}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 7, 'orange': 5, 'red': 3, 'skyblue': 8}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 8, 'orange': 5, 'red': 4, 'skyblue': 10}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 9, 'orange': 6, 'red': 4, 'skyblue': 11}"
0,620,60,140,0,1,0,35,25,4,"{'yellow': 11, 'orange': 7, 'red': 5, 'skyblue': 12}"
0,1460,10,340,0,1,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 6, 'skyblue': 14}"
0,2390,20,340,0,1,0,43,25,4,"{'yellow': 13, 'orange': 9, 'red': 6, 'skyblue': 15}"
0,3560,20,450,0,4,0,47,25,5,"{'yellow': 14, 'orange': 9, 'red': 7, 'skyblue': 17}"
0,5110,20,610,0,3,0,50,25,5,"{'yellow': 15, 'orange': 10, 'red': 7, 'skyblue': 18}"
0,8250,30,890,0,5,0,55,25,4,"{'yellow': 17, 'orange': 11, 'red': 8, 'skyblue': 19}"
0,11500,30,890,0,7,0,60,25,5,"{'yellow': 18, 'orange': 12, 'red': 9, 'skyblue': 21}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 7, 'orange': 5, 'red': 5, 'skyblue': 7}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 8, 'orange': 5, 'red': 5, 'skyblue': 8}"
0,0,0,0,1,0,0,30,25,2,"{'yellow': 9, 'orange': 6, 'red': 6, 'skyblue': 9}"
0,480,60,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 7, 'red': 7, 'skyblue': 11}"
0,950,10,150,0,1,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 8, 'skyblue': 12}"
0,1530,20,150,0,2,0,44,25,5,"{'yellow': 13, 'orange': 9, 'red': 9, 'skyblue': 13}"
0,2280,20,360,0,3,0,46,25,5,"{'yellow': 14, 'orange': 9, 'red': 9, 'skyblue': 14}"
0,3320,30,370,0,3,0,50,25,5,"{'yellow': 15, 'orange': 10, 'red': 10, 'skyblue': 15}"
0,7550,30,890,0,5,0,56,25,4,"{'yellow': 17, 'orange': 11, 'red': 11, 'skyblue': 17}"
0,9920,30,890,0,7,0,60,25,5,"{'yellow': 18, 'orange': 12, 'red': 12, 'skyblue': 18}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 7, 'orange': 5, 'red': 6, 'skyblue': 6}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 8, 'orange': 5, 'red': 7, 'skyblue': 7}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 9, 'orange': 6, 'red': 8, 'skyblue': 8}"
0,200,60,140,0,1,0,36,25,4,"{'yellow': 11, 'orange': 7, 'red': 9, 'skyblue': 9}"
0,640,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 10, 'skyblue': 10}"
0,1100,20,150,0,2,0,44,25,5,"{'yellow': 13, 'orange': 9, 'red': 11, 'skyblue': 11}"
0,1610,20,150,0,2,0,47,25,5,"{'yellow': 14, 'orange': 9, 'red': 12, 'skyblue': 12}"
0,2820,20,360,0,5,0,51,25,5,"{'yellow': 15, 'orange': 10, 'red': 13, 'skyblue': 13}"
0,4920,30,360,0,4,0,56,25,4,"{'yellow': 17, 'orange': 11, 'red': 14, 'skyblue': 14}"
0,7380,20,600,0,7,0,60,25,5,"{'yellow': 18, 'orange': 12, 'red': 15, 'skyblue': 15}"
0,0,0,0,8,0,0,24,25,1,"{'yellow': 7, 'orange': 5, 'red': 7, 'skyblue': 5}"
0,0,0,0,7,0,0,26,25,1,"{'yellow': 8, 'orange': 5, 'red': 8, 'skyblue': 5}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 6, 'red': 9, 'skyblue': 6}"
0,0,0,0,0,0,0,36,25,4,"{'yellow': 11, 'orange': 7, 'red': 11, 'skyblue': 7}"
0,360,10,140,0,1,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 12, 'skyblue': 8}"
0,810,20,140,0,2,0,44,25,5,"{'yellow': 13, 'orange': 9, 'red': 13, 'skyblue': 9}"
0,980,20,140,0,2,0,46,25,5,"{'yellow': 14, 'orange': 9, 'red': 14, 'skyblue': 9}"
0,1550,20,150,0,2,0,50,25,5,"{'yellow': 15, 'orange': 10, 'red': 15, 'skyblue': 10}"
0,3640,30,360,0,5,0,56,25,5,"{'yellow': 17, 'orange': 11, 'red': 17, 'skyblue': 11}"
0,5380,30,360,0,4,0,60,25,5,"{'yellow': 18, 'orange': 12, 'red': 18, 'skyblue': 12}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 7, 'orange': 5, 'red': 8, 'skyblue': 3}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 8, 'orange': 5, 'red': 10, 'skyblue': 4}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 9, 'orange': 6, 'red': 11, 'skyblue': 4}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 11, 'orange': 7, 'red': 12, 'skyblue': 5}"
0,80,10,40,0,1,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 14, 'skyblue': 6}"
0,410,10,140,0,1,0,43,25,4,"{'yellow': 13, 'orange': 9, 'red': 15, 'skyblue': 6}"
0,730,20,140,0,2,0,47,25,5,"{'yellow': 14, 'orange': 9, 'red': 17, 'skyblue': 7}"
0,1090,20,140,0,2,0,50,25,5,"{'yellow': 15, 'orange': 10, 'red': 18, 'skyblue': 7}"
0,2190,30,180,0,4,0,55,25,5,"{'yellow': 17, 'orange': 11, 'red': 19, 'skyblue': 8}"
0,4270,30,350,0,2,0,60,25,5,"{'yellow': 18, 'orange': 12, 'red': 21, 'skyblue': 9}"
0,0,0,0,8,0,0,24,25,1,"{'yellow': 7, 'orange': 5, 'red': 10, 'skyblue': 2}"
0,0,0,0,7,0,0,26,25,1,"{'yellow': 8, 'orange': 5, 'red': 11, 'skyblue': 2}"
0,0,0,0,3,0,0,31,25,4,"{'yellow': 9, 'orange': 6, 'red': 13, 'skyblue': 3}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 11, 'orange': 7, 'red': 14, 'skyblue': 3}"
0,40,10,20,0,0,0,40,25,4,"{'yellow': 12, 'orange': 8, 'red': 16, 'skyblue': 4}"
0,120,20,20,0,0,0,44,25,5,"{'yellow': 13, 'orange': 9, 'red': 18, 'skyblue': 4}"
0,260,20,70,0,1,0,46,25,5,"{'yellow': 14, 'orange': 9, 'red': 19, 'skyblue': 4}"
0,1030,20,140,0,2,0,51,25,5,"{'yellow': 15, 'orange': 10, 'red': 21, 'skyblue': 5}"
0,1730,20,180,0,4,0,55,25,5,"{'yellow': 17, 'orange': 11, 'red': 22, 'skyblue': 5}"
0,3520,30,350,0,2,0,60,25,4,"{'yellow': 18, 'orange': 12, 'red': 24, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 7, 'orange': 6, 'red': 2, 'skyblue': 8}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 8, 'orange': 7, 'red': 2, 'skyblue': 10}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 9, 'orange': 8, 'red': 3, 'skyblue': 11}"
0,920,60,150,0,1,0,35,25,4,"{'yellow': 11, 'orange': 9, 'red': 3, 'skyblue': 12}"
0,1780,10,340,0,1,0,40,25,4,"{'yellow': 12, 'orange': 10, 'red': 4, 'skyblue': 14}"
0,3030,20,340,0,2,0,43,25,4,"{'yellow': 13, 'orange': 11, 'red': 4, 'skyblue': 15}"
0,4650,10,570,0,4,0,47,25,5,"{'yellow': 14, 'orange': 12, 'red': 4, 'skyblue': 17}"
0,6020,20,570,0,4,0,51,25,5,"{'yellow': 15, 'orange': 13, 'red': 5, 'skyblue': 18}"
0,7660,30,580,0,5,0,55,25,4,"{'yellow': 17, 'orange': 14, 'red': 5, 'skyblue': 19}"
0,12880,30,890,0,10,0,60,25,5,"{'yellow': 18, 'orange': 15, 'red': 6, 'skyblue': 21}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 7, 'orange': 6, 'red': 3, 'skyblue': 7}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 8, 'orange': 7, 'red': 4, 'skyblue': 8}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 9, 'orange': 8, 'red': 4, 'skyblue': 9}"
0,770,60,150,0,1,0,36,25,4,"{'yellow': 11, 'orange': 9, 'red': 5, 'skyblue': 11}"
0,1250,10,150,0,1,0,40,25,4,"{'yellow': 12, 'orange': 10, 'red': 6, 'skyblue': 12}"
0,1970,10,200,0,1,0,43,25,4,"{'yellow': 13, 'orange': 11, 'red': 6, 'skyblue': 13}"
0,3080,20,570,0,3,0,47,25,5,"{'yellow': 14, 'orange': 12, 'red': 7, 'skyblue': 14}"
0,4390,20,570,0,4,0,50,25,5,"{'yellow': 15, 'orange': 13, 'red': 7, 'skyblue': 15}"
0,7260,30,890,0,5,0,56,25,4,"{'yellow': 17, 'orange': 14, 'red': 8, 'skyblue': 17}"
